,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
566,Jordan Pickford,GK,Everton,2.5,0,0,14,0,0.0,235,0.0,0.0,0.0,0.79,352,1,0,3.3,33.2,2025-05-10T14:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,36,5,1849218,1,3,1,0.0,3,-7091,36323,43414,51,False,0
567,Boubacar Traoré,MID,Wolves,0.0,0,0,0,0,0.0,534,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,36,0,2913,0,2,0,0.0,0,24,51,27,48,True,0
568,Stefan Bajčetić Maquieira,MID,Liverpool,0.0,0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2025-05-11T15:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,36,0,3506,0,2,2,0.0,0,-2,0,2,45,True,0
569,Samuel Rak-Sakyi,MID,Chelsea,-0.5,0,0,0,0,0.0,695,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,534,0,0,2,0.0,0,11,23,12,45,False,0
570,Mikkel Damsgaard,MID,Brentford,3.7,0,0,10,1,23.3,89,0.05,0.17,0.12,0.4,353,0,0,3.9,7.6,2025-05-10T14:00:00Z,84,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,144163,1,1,0,8.0,3,4371,10006,5635,49,False,0
571,Luis Díaz,MID,Liverpool,4.5,0,1,29,0,11.0,327,0.04,1.32,1.28,2.21,354,2,1,10.9,41.8,2025-05-11T15:30:00Z,78,0,0,0,0,0,0,0,False,1,0,0,0,0,36,0,1926572,1,2,2,56.0,8,-174101,23411,197512,75,True,0
572,Enzo Barrenechea,MID,Aston Villa,0.0,0,0,0,0,0.0,30,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2025-05-10T16:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,36,0,1957,0,1,0,0.0,0,-1,0,1,49,False,0
573,Carlos Vinícius Alves Morais,FWD,Fulham,0.5,0,0,0,0,0.0,258,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,36,0,38623,0,3,1,0.0,0,-116,464,580,50,True,0
574,Pervis Estupiñán,DEF,Brighton,2.2,0,1,28,1,3.7,122,0.02,0.02,0.0,0.91,360,0,0,3.1,25.6,2025-05-10T14:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,36,0,144620,1,2,0,2.0,7,-252,6332,6584,49,False,0
575,James Milner,MID,Brighton,0.0,0,0,0,0,0.0,134,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,36,0,4195,0,2,0,0.0,0,11,27,16,50,False,0
576,Ryan Trevitt,MID,Brentford,0.0,0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,353,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,5139,0,1,0,0.0,0,-24,0,24,44,False,0
577,Enzo Fernández,MID,Chelsea,4.7,0,0,18,0,42.7,168,0.1,0.12,0.02,1.57,356,2,0,8.1,15.2,2025-05-11T11:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,457188,1,0,2,23.0,1,31107,43000,11893,47,False,1
578,Luke Shaw,DEF,Man Utd,0.0,0,0,4,0,1.3,387,0.01,0.01,0.0,0.92,355,1,0,0.4,3.0,2025-05-11T13:15:00Z,51,0,0,0,0,0,0,0,False,19,0,0,0,0,36,0,20090,1,2,0,0.0,1,822,1130,308,49,True,0
579,Fábio Freitas Gouveia Carvalho,MID,Brentford,0.0,0,0,0,0,0.0,314,0.0,0.0,0.0,0.0,353,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,42513,0,1,0,0.0,0,-361,21,382,45,False,0
580,Jeremy Monga,MID,Leicester,0.0,0,0,6,0,0.1,792,0.0,0.15,0.15,0.08,357,0,0,0.9,1.0,2025-05-11T13:15:00Z,13,0,0,0,0,0,0,0,False,16,0,0,0,0,36,0,142,0,2,2,8.0,1,7,36,29,45,False,0
581,Jérémy Doku,MID,Man City,4.0,0,0,12,0,39.8,346,0.2,0.2,0.0,0.07,358,0,0,9.3,15.2,2025-05-10T14:00:00Z,45,0,0,0,0,0,0,0,False,17,0,0,0,0,36,0,210235,0,0,0,38.0,1,40058,43590,3532,62,False,0
582,Marcus Bettinelli,GK,Chelsea,-0.5,0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,42741,0,0,2,0.0,0,-420,63,483,39,False,0
583,Alisson Ramses Becker,GK,Liverpool,3.0,0,0,9,0,0.0,310,0.0,0.0,0.0,2.31,354,2,0,2.8,27.8,2025-05-11T15:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,36,4,963112,1,2,2,0.0,2,-18249,6146,24395,55,True,0
584,Dermot Mee,GK,Man Utd,0.0,0,0,0,0,0.0,788,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,36,0,267,0,2,0,0.0,0,8,22,14,40,True,0
585,Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,353,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,1301,0,1,0,0.0,0,6,17,11,43,False,0
586,Vítezslav Jaros,GK,Liverpool,0.0,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2025-05-11T15:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,36,0,9506,0,2,2,0.0,0,-126,16,142,40,True,0
587,Alex McCarthy,GK,Southampton,-1.0,0,0,0,0,0.0,469,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,36,0,15308,0,0,0,0.0,0,-45,80,125,42,True,0
588,Neal Maupay,FWD,Everton,0.0,0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,36,0,26877,0,3,1,0.0,0,-35,0,35,49,False,0
589,Steven Benda,GK,Fulham,0.0,0,0,0,0,0.0,242,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,36,0,40113,0,3,1,0.0,0,-411,212,623,39,True,0
590,Dean Henderson,GK,Crystal Palace,4.0,0,0,23,1,0.0,201,0.0,0.0,0.0,0.68,359,0,0,1.4,14.0,2025-05-11T13:15:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,36,1,1404971,1,2,0,0.0,6,-25853,9749,35602,46,False,0
591,Callum Bates,MID,Everton,0.0,0,0,0,0,0.0,678,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,36,0,1058,0,3,1,0.0,0,12,39,27,45,False,0
592,Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,0,0.0,552,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,36,0,11756,0,2,0,0.0,0,-75,0,75,40,True,0
593,Cheick Doucouré,MID,Crystal Palace,0.0,0,0,0,0,0.0,193,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,36,0,4837,0,2,0,0.0,0,-7,6,13,48,False,0
594,Marco Asensio,MID,Aston Villa,1.5,0,0,0,1,1.3,762,0.03,0.11,0.08,0.08,351,0,0,0.0,0.0,2025-05-10T16:30:00Z,69,0,0,0,0,0,0,0,False,3,0,0,0,0,36,0,311279,1,1,0,3.0,2,-53053,8135,61188,61,False,1
595,Tom Taylor,MID,Ipswich,-0.5,0,0,0,0,0.0,800,0.0,0.0,0.0,0.0,353,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,36,0,65,0,1,0,0.0,0,28,40,12,45,True,0
596,Scott McTominay,MID,Man Utd,0.0,0,0,0,0,0.0,381,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,36,0,15128,0,2,0,0.0,0,-12,0,12,49,True,0
597,Wilfred Ndidi,MID,Leicester,0.8,0,0,14,0,12.2,300,0.0,0.0,0.0,1.31,357,2,0,3.2,17.6,2025-05-11T13:15:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,36,0,19133,1,2,2,2.0,2,-662,69,731,49,False,0
598,Maxence Lacroix,DEF,Crystal Palace,3.0,0,0,22,1,10.7,650,0.13,0.43,0.3,0.68,359,0,0,3.5,10.4,2025-05-11T13:15:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,36,0,109119,1,2,0,14.0,6,-2401,2631,5032,45,False,0
599,John Ruddy,GK,Newcastle,0.5,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,36,0,30940,0,0,2,0.0,0,-94,216,310,39,True,0
600,Caleb Okoli,DEF,Leicester,-0.8,0,0,3,0,0.0,301,0.0,0.0,0.0,0.02,357,0,0,0.0,0.0,2025-05-11T13:15:00Z,1,0,0,0,0,0,0,0,False,16,0,0,0,0,36,0,50906,0,2,2,0.0,1,-1235,171,1406,40,False,0
601,Sean Neave,FWD,Newcastle,0.5,0,0,0,0,0.0,789,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,36,0,1349,0,0,2,0.0,0,33,139,106,45,True,0
602,Odysseas Vlachodimos,GK,Newcastle,0.5,0,0,0,0,0.0,412,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,36,0,10629,0,0,2,0.0,0,-25,27,52,42,True,0
603,Dante Cassanova,DEF,Spurs,0.0,0,0,0,0,0.0,760,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,36,0,939,0,2,0,0.0,0,12,38,26,40,True,0
604,George Earthy,MID,West Ham,0.0,0,0,0,0,0.0,519,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,36,0,2420,0,2,0,0.0,0,-7,0,7,45,False,0
605,Daichi Kamada,MID,Crystal Palace,1.2,0,0,10,0,14.8,205,0.11,0.11,0.0,0.16,359,0,0,2.5,7.8,2025-05-11T13:15:00Z,29,0,0,0,0,0,0,0,False,18,0,0,0,0,36,0,11966,0,2,0,2.0,1,-17,76,93,51,False,0
606,Ange Postecoglou,AM,Spurs,1.5,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,1,0,0,0,False,7,0,0,0,0,36,0,2709,0,2,0,0.0,0,281,458,177,11,True,0
607,Reece James,DEF,Chelsea,0.5,0,0,0,0,4.8,172,0.02,0.13,0.11,0.09,356,1,0,1.3,2.4,2025-05-11T11:00:00Z,45,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,105666,0,0,2,6.0,1,-8161,1549,9710,48,False,0
608,Georginio Rutter,MID,Brighton,0.0,0,0,0,0,0.0,618,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,36,0,37755,0,2,0,0.0,0,-618,88,706,50,False,0
609,Conor Chaplin,MID,Ipswich,0.5,0,0,2,0,4.8,265,0.01,0.01,0.0,0.66,353,1,0,0.7,0.0,2025-05-10T14:00:00Z,56,0,0,0,0,0,0,0,False,4,0,0,0,0,36,0,8315,1,1,0,2.0,1,52,99,47,51,True,0
610,Enzo Maresca,AM,Chelsea,6.0,0,0,0,0,0.0,740,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,1,0,0,0,False,15,0,0,0,0,36,0,4526,0,0,2,0.0,0,-369,273,642,15,False,0
611,Santiago Bueno,DEF,Wolves,2.0,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,36,0,8854,0,2,0,0.0,0,-84,59,143,43,True,0
612,Corrie Ndaba,DEF,Ipswich,0.0,0,0,0,0,0.0,279,0.0,0.0,0.0,0.0,353,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,36,0,402,0,1,0,0.0,0,0,0,0,40,True,0
613,Kenny Tete,DEF,Fulham,2.5,0,0,1,0,22.8,257,0.02,0.02,0.0,1.12,352,3,0,4.1,18.0,2025-05-10T14:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,36,0,24660,1,3,1,0.0,1,308,786,478,44,True,0
614,Graham Potter,AM,West Ham,5.0,0,0,0,0,0.0,750,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,1,0,2,0,0,0,1,False,14,0,0,0,0,36,0,3261,0,2,0,0.0,10,-462,195,657,5,False,0
615,Pablo Sarabia,MID,Wolves,2.0,0,0,0,0,2.8,565,0.01,0.01,0.0,0.66,360,1,0,0.3,0.6,2025-05-10T14:00:00Z,31,0,0,0,0,0,0,0,False,5,0,0,0,0,36,0,15223,0,2,0,0.0,1,-1441,978,2419,50,True,0
616,Diogo Teixeira da Silva,MID,Liverpool,1.0,0,0,2,0,0.5,317,0.0,0.09,0.09,0.1,354,0,0,0.3,0.0,2025-05-11T15:30:00Z,11,0,0,0,0,0,0,0,False,1,0,0,0,0,36,0,302795,0,2,2,4.0,1,-6304,1401,7705,72,True,0
617,Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2025-05-10T16:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,36,0,59922,0,1,0,0.0,0,-406,173,579,39,False,0
618,Liam Delap,FWD,Ipswich,0.7,0,0,9,0,0.3,268,0.0,0.03,0.03,0.78,353,1,0,2.2,4.2,2025-05-10T14:00:00Z,61,0,0,0,0,0,0,0,False,4,0,0,0,0,36,0,351911,1,1,0,17.0,2,-10152,14156,24308,56,True,0
619,Bastien Meupiyou,DEF,Wolves,0.0,0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,36,0,24410,0,2,0,0.0,0,-37,349,386,39,True,0
620,Tino Livramento,DEF,Newcastle,4.7,0,1,33,1,35.8,409,0.34,0.34,0.0,0.69,356,0,0,6.1,19.6,2025-05-11T11:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,36,0,1010854,1,0,2,6.0,7,-56273,9431,65704,46,True,0
621,Remy Rees-Dottin,FWD,Bournemouth,0.0,0,0,0,0,0.0,707,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2025-05-10T16:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,36,0,7442,0,1,0,0.0,0,-164,65,229,45,True,0
622,Tyler Adams,MID,Bournemouth,1.8,0,0,15,0,15.2,60,0.02,0.02,0.0,0.98,351,1,0,3.0,14.4,2025-05-10T16:30:00Z,75,0,0,0,0,0,0,0,False,2,0,0,0,0,36,0,6900,1,1,0,0.0,2,-95,147,242,49,True,0
623,Danilo dos Santos de Oliveira,MID,Nott'm Forest,1.2,0,0,0,0,0.0,429,0.0,0.0,0.0,0.0,357,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,36,0,2949,0,2,2,0.0,0,23,84,61,47,True,0
624,Jenson Metcalfe,MID,Everton,0.0,0,0,0,0,0.0,614,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,36,0,423,0,3,1,0.0,0,-1,0,1,45,False,0
625,Marcus Rashford,MID,Aston Villa,0.0,0,0,0,0,0.0,385,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2025-05-10T16:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,36,0,491322,0,1,0,0.0,0,-119154,185,119339,66,False,0
626,James Maddison,MID,Spurs,0.0,0,0,0,0,0.0,494,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,36,0,456248,0,2,0,0.0,0,-22436,141,22577,74,True,0
627,Daniel Muñoz,DEF,Crystal Palace,3.4,1,2,39,1,35.8,211,0.24,0.44,0.2,0.68,359,0,0,10.2,35.0,2025-05-11T13:15:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,36,0,2282909,1,2,0,31.0,11,-76576,33100,109676,52,False,0
628,Bruno Guimarães Rodriguez Moura,MID,Newcastle,3.5,0,0,27,1,19.8,394,0.07,0.17,0.1,0.69,356,0,1,7.7,40.6,2025-05-11T11:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,36,0,344137,1,0,2,17.0,7,-24028,5063,29091,62,True,1
629,Fraser Forster,GK,Spurs,0.0,0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,36,0,37279,0,2,0,0.0,0,-554,98,652,43,True,0
630,Elliot Anderson,MID,Nott'm Forest,4.5,0,0,4,0,13.9,423,0.02,0.08,0.06,0.92,357,2,0,3.1,12.2,2025-05-11T13:15:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,36,0,38751,1,2,2,5.0,1,3067,4336,1269,50,True,1
631,Charlie Taylor,DEF,Southampton,-1.0,0,0,0,0,0.0,475,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,36,0,356019,0,0,0,0.0,0,-8003,170,8173,39,True,0
632,Bryan Mbeumo,MID,Brentford,8.3,1,0,24,1,18.5,99,0.23,0.41,0.18,0.93,353,0,0,9.8,33.2,2025-05-10T14:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,5318080,1,1,0,46.0,6,493905,511288,17383,82,False,0
633,Matty Cash,DEF,Aston Villa,4.2,0,0,26,1,0.6,32,0.0,0.04,0.04,0.8,351,0,0,3.8,20.2,2025-05-10T16:30:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,36,0,140568,1,1,0,17.0,6,8096,11113,3017,44,False,0
634,Adam Lallana,MID,Southampton,-1.0,0,0,0,0,0.0,463,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,36,0,2989,0,0,0,0.0,0,24,70,46,50,True,0
635,Sandro Tonali,MID,Newcastle,5.3,0,3,41,1,35.2,417,0.17,0.84,0.67,0.69,356,0,1,11.4,44.0,2025-05-11T11:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,36,0,90671,1,0,2,35.0,11,-5316,2180,7496,55,True,0
636,Issa Diop,DEF,Fulham,0.0,0,0,0,0,0.0,245,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,36,0,23821,0,3,1,0.0,0,-105,97,202,43,True,0
637,Igor Julio dos Santos de Paulo,DEF,Brighton,0.0,0,0,0,0,0.0,128,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,36,0,7759,0,2,0,0.0,0,28,51,23,43,False,0
638,Joelinton Cássio Apolinário de Lira,MID,Newcastle,0.9,0,0,0,0,0.0,403,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,36,0,124060,0,0,2,0.0,0,-5352,62,5414,60,True,0
639,John McGinn,MID,Aston Villa,2.5,0,0,1,0,0.3,48,0.01,0.01,0.0,0.72,351,0,0,0.2,1.6,2025-05-10T16:30:00Z,20,0,0,0,0,0,0,0,False,3,0,0,0,0,36,0,77374,0,1,0,0.0,1,931,1888,957,52,False,0
640,Oscar Bobb,MID,Man City,0.0,0,0,0,0,0.0,343,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,36,0,6103,0,0,0,0.0,0,-127,72,199,47,False,0
641,Pedro Cardoso de Lima,DEF,Wolves,0.0,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,36,0,133901,0,2,0,0.0,0,-1010,281,1291,39,True,0
642,Pierre-Emile Højbjerg,MID,Spurs,0.0,0,0,0,0,0.0,490,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,36,0,294,0,2,0,0.0,0,0,0,0,50,True,0
643,Nathan Collins,DEF,Brentford,5.5,0,2,27,1,1.4,88,0.01,0.01,0.0,0.93,353,0,0,2.0,17.0,2025-05-10T14:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,495077,1,1,0,2.0,8,95659,107517,11858,46,False,0
644,Jesper Lindstrøm,MID,Everton,0.0,0,0,0,0,0.0,577,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,36,0,6818,0,3,1,0.0,0,-33,53,86,50,False,0
645,Marc Guéhi,DEF,Crystal Palace,2.8,0,1,35,1,14.1,200,0.14,0.14,0.0,0.68,359,0,0,4.9,33.0,2025-05-11T13:15:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,36,0,713456,1,2,0,2.0,7,-7167,6655,13822,47,False,0
646,Mathias Jorgensen,DEF,Brentford,0.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,353,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,1175,0,1,0,0.0,0,-1,0,1,45,False,0
647,Divin Mubama,FWD,Man City,1.0,0,0,0,0,0.0,698,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,36,0,13491,0,0,0,0.0,0,-179,258,437,45,False,0
648,William Osula,FWD,Newcastle,1.7,0,0,0,0,0.0,590,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,36,0,18158,0,0,2,0.0,0,11,264,253,49,True,0
649,Harry Souttar,DEF,Leicester,0.0,0,0,0,0,0.0,303,0.0,0.0,0.0,0.0,357,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,36,0,817,0,2,2,0.0,0,-1,0,1,40,False,0
650,Jean-Philippe Mateta,FWD,Crystal Palace,2.8,0,0,7,0,22.3,207,0.02,0.6,0.58,0.52,359,0,0,10.1,16.2,2025-05-11T13:15:00Z,59,0,0,0,0,0,0,0,False,18,0,0,0,0,36,0,1195393,1,2,0,62.0,1,-342421,21727,364148,76,False,0
651,Max Alleyne,DEF,Man City,1.0,0,0,0,0,0.0,703,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,36,0,1536,0,0,0,0.0,0,12,46,34,40,False,0
652,Archie Harris,DEF,Bournemouth,0.0,0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2025-05-10T16:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,36,0,2949,0,1,0,0.0,0,-4,96,100,40,True,0
653,Zach Abbott,DEF,Nott'm Forest,1.0,0,0,0,0,0.0,706,0.0,0.0,0.0,0.0,357,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,36,0,4204,0,2,2,0.0,0,37,168,131,40,True,0
654,Ben Nelson,DEF,Leicester,0.0,0,0,0,0,0.0,616,0.0,0.0,0.0,0.0,357,0,0,0.0,0.0,2025-05-11T13:15:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,36,0,1892,0,2,2,0.0,0,-3,0,3,40,False,0
655,Bernardo Veiga de Carvalho e Silva,MID,Man City,5.5,0,0,18,1,31.9,342,0.21,0.57,0.36,0.1,358,0,0,6.2,11.2,2025-05-10T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,36,0,307550,1,0,0,19.0,3,10967,13345,2378,61,False,0
656,Matai Akinmboni,DEF,Bournemouth,0.0,0,0,0,0,0.0,712,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2025-05-10T16:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,36,0,1687,0,1,0,0.0,0,0,51,51,40,True,0
657,Filip Jørgensen,GK,Chelsea,-0.5,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,48289,0,0,2,0.0,0,-3729,161,3890,42,False,0
658,David Brooks,MID,Bournemouth,0.8,0,0,8,0,30.5,62,0.14,0.14,0.0,0.0,351,0,0,4.5,10.8,2025-05-10T16:30:00Z,20,0,0,0,0,0,0,0,False,2,0,0,0,0,36,0,3556,0,1,0,4.0,1,-55,40,95,49,True,0
659,Ishé Samuels-Smith,DEF,Chelsea,-0.5,0,0,0,0,0.0,782,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,542,0,0,2,0.0,0,7,25,18,40,False,0
660,Son Heung-min,MID,Spurs,0.1,0,0,-1,0,1.7,503,0.01,0.12,0.11,0.88,359,0,0,1.3,0.0,2025-05-11T13:15:00Z,32,0,0,0,0,0,0,0,False,7,0,0,0,0,36,0,476417,0,2,0,11.0,1,-11113,197,11310,97,True,0
